ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
930,"4:30 PM - St. Mary, 5:00 PM - St. Charles, 5:30 PM - St. Joseph","7:30 AM - St. Mary, 8:00 AM - St. Charles, 9:00 AM - St. Joseph, 10:30 AM - St. Mary, 11:00 AM - St. Charles (Spanish)","{'Monday': '8:30 AM - St. Mary', 'Tuesday': '8:30 AM - St. Charles', 'Wednesday': '8:30 AM - St. Joseph', 'Thursday': ['8:30 AM - St. Charles', '6:30 PM - St. Charles (Spanish)'], 'Friday': '8:30 AM - St. Mary', '1st Saturday': '8:30 AM - St. Mary'}","{'Monday': '8:30 AM - St. Mary', 'Tuesday': '8:30 AM - St. Charles', 'Wednesday': '8:30 AM - St. Joseph', 'Thursday': ['8:30 AM - St. Charles', '6:30 PM - St. Charles (Spanish)'], 'Friday': '8:30 AM - St. Mary', '1st Saturday': '8:30 AM - St. Mary'}","{'Monday': '8:30 AM - St. Mary', 'Tuesday': '8:30 AM - St. Charles', 'Wednesday': '8:30 AM - St. Joseph', 'Thursday': ['8:30 AM - St. Charles', '6:30 PM - St. Charles (Spanish)'], 'Friday': '8:30 AM - St. Mary', '1st Saturday': '8:30 AM - St. Mary'}","{'Monday': '8:30 AM - St. Mary', 'Tuesday': '8:30 AM - St. Charles', 'Wednesday': '8:30 AM - St. Joseph', 'Thursday': ['8:30 AM - St. Charles', '6:30 PM - St. Charles (Spanish)'], 'Friday': '8:30 AM - St. Mary', '1st Saturday': '8:30 AM - St. Mary'}","{'Monday': '8:30 AM - St. Mary', 'Tuesday': '8:30 AM - St. Charles', 'Wednesday': '8:30 AM - St. Joseph', 'Thursday': ['8:30 AM - St. Charles', '6:30 PM - St. Charles (Spanish)'], 'Friday': '8:30 AM - St. Mary', '1st Saturday': '8:30 AM - St. Mary'}"
931,4:00 PM,9:30 AM,NA,8:30 AM,8:30 AM,8:30 AM,8:30 AM
932,NA,NA,NA,NA,NA,NA,NA
933,4:00 PM,"8:00 AM, 10:30 AM",8:15 AM,8:15 AM,8:15 AM,NA,8:15 AM
934,NA,NA,NA,NA,NA,NA,NA
935,4:30 PM,"8:00 AM, 10:00 AM, 12:00 PM",NA,NA,NA,NA,NA
936,4:00 PM,10:00 AM,NA,8:00 AM,NA,5:00 PM,NA
937,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM",NA,NA,NA,NA,NA
938,"4:00 PM, 5:30 PM","8:00 AM, 10:00 AM",NA,NA,NA,NA,NA
939,4:00 PM,"8:00 AM, 11:00 AM, 5:00 PM",8:15 AM,NA,8:15 AM,NA,8:15 AM
940,5:00 PM,"8:00 AM, 10:30 AM","['Tuesday 8:00 AM', 'Wednesday 8:00 AM']","['Tuesday 8:00 AM', 'Wednesday 8:00 AM']","['Tuesday 8:00 AM', 'Wednesday 8:00 AM']","['Tuesday 8:00 AM', 'Wednesday 8:00 AM']","['Tuesday 8:00 AM', 'Wednesday 8:00 AM']"
941,"5:00 PM, 8:15 AM","10:00 AM, 11:30 AM in Spanish, 12:00 PM in Spanish",NA,8:15 AM,7:00 PM in Spanish,8:45 AM,NA
942,4:00 PM,"8:30 AM, 10:30 AM, 7:00 PM",NA,NA,NA,NA,NA
943,5:00 PM,"9:00 AM, 11:00 AM, 7:00 PM",NA,8:15 AM,8:15 AM,8:15 AM,8:15 AM
944,"{'English': '4:00 PM', 'Spanish': '6:00 PM'}","{'English': ['8:00 AM', '10:00 AM'], 'Spanish': ['12:00 PM', '2:00 PM']}",8:00 AM,8:00 AM,"{'when school is in session': '9:30 AM', 'when school is not in session': '8:00 AM'}",8:00 AM,8:00 AM
945,4:00 PM,"8:30 AM, 10:30 AM, 12:30 PM (Vietnamese)",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
946,4:00 PM,"7:30 AM, 9:00 AM, 11:00 AM",8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
947,4:00 PM,"{'First': '8:00 AM', 'Second': '10:30 AM'}",8:00 AM,8:00 AM,9:00 AM,8:00 AM,8:00 AM
948,"{""Time"": ""4:00 PM"", ""Location"": ""St. Mary\u2019s, Lomira""}","{'1st, 3rd & 5th': '8:00 AM', '2nd & 4th': '8:00 AM'}",Time varies week to week. Please check the bulletin.,Time varies week to week. Please check the bulletin.,"{""Time"": ""7:00 AM"", ""Location"": ""St. Mary\u2019s, Lomira""}",Time varies week to week. Please check the bulletin.,"{""Time"": ""8:30 AM"", ""Location"": ""St. Mary\u2019s, Lomira""}"
949,NA,8:30 AM,NA,NA,NA,NA,NA
950,"4:30 PM - 5:30 PM, 8:00 AM, 5:00 PM","7:30 AM - 8:30 AM, 9:30 AM - 10:30 AM, 8:30 AM, 10:30 AM","6:30 AM - 7:00 AM, 12:00 PM - 12:30 PM, 8:00 AM","8:00 AM, 6:30 AM","8:10 AM, 12:00 PM - 12:30 PM, 8:00 AM","8:00 AM, 12:10 PM","8:00 AM, 12:00 PM - 12:30 PM"
951,4:00 PM,"7:00 AM, 9:30 AM",NA,NA,6:00 PM,NA,NA
952,4:00 PM,"{'1st, 3rd & 5th': '7:30 AM', '2nd': '7:30 AM', '4th': '7:30 AM', 'Every Sunday': '9:00 AM'}",NA,8:30 AM,NA,8:30 AM,NA
953,4:00 PM,10:00 AM,NA,7:45 AM,NA,7:45 AM,7:45 AM (When school is not in session)
954,4:00 PM,8:00 AM & 10:00 AM,5:30 PM,8:15 AM,NA,8:15 AM,8:15 AM
955,NA,"9:00 AM English, 10:30 AM Hmong (1st & 3rd wk) & Karenni (2nd wk), 12:00 PM Karen (1st & 2nd wk)",NA,NA,NA,NA,NA
956,"8:00 AM, 5:00 PM","8:00 AM, 10:15 AM",7:45 AM,7:45 AM,8:30 AM,7:45 AM,NA
957,NA,8:30 AM & 5:00 PM,8:30 AM,NA,NA,NA,NA
958,9:00 AM,10:30 AM,NA,5:15 PM,NA,12:00 PM,12:00 PM
959,4:30 PM,"7:15 AM, 9:00 AM, 11:30 AM","7:00 AM Mass, 12:05 PM Mass","7:00 AM Mass, 12:05 PM Mass, 4:00 PM Mass at Three Holy Women-St. Rita","7:00 AM Mass, 12:05 PM Mass","7:00 AM Mass, 12:05 PM Mass","7:00 AM Mass, 12:05 PM Mass"
960,"{""Time"": ""4:00 PM"", ""Location"": ""St. Casimir""}","{""Time"": ""10:00 AM"", ""Location"": ""St. Casimir""}",NA,NA,NA,NA,NA
961,NA,NA,NA,NA,NA,NA,NA
962,4:00 PM,"8:00 AM, 10:30 AM",NA,NA,9:30 AM,NA,NA
963,"4:00 PM, 8:30 AM","7:00 AM, 10:00 AM, 12:00 PM",7:15 AM,5:45 PM,7:15 AM,7:15 AM,7:15 AM
964,4:30 PM,"{'St. Cloud': '7:30 AM', 'St. Mary': '9:00 AM', 'St. John': '10:30 AM'}",NA,NA,NA,NA,NA
965,4:30 PM at Holy Cross Chapel,"8:15 AM at St. Mary's Chapel-RL, 10:00 AM at Holy Cross Chapel",5:30 PM at St. Rose Chapel,No Mass,8:00 AM at St. Mary's Chapel-RL,9:00 AM at St. Rose Chapel,No Mass
966,"{'Mass': '3:00 PM', 'Confessions': '4:00 PM (English), 6:30 PM (Spanish)'}","{'Spanish': ['7:30 AM', '12:00 PM'], 'English': '9:30 AM'}",NA,8:15 AM,"{'Adoration': '5:00 PM', 'Mass': '6:00 PM'}",8:15 AM,8:15 AM
967,5:00 PM,"9:30 AM, 7:00 PM",NA,NA,NA,NA,NA
968,NA,"8:30 AM St. Patrick (English), 10:00 AM Guadalupe (English), 10:30 AM San Patricio (Español), 12:30 PM Guadalupe (Español), 5:00 PM San Patricio (Español)",NA,NA,NA,NA,NA
969,4:00 PM,"8:30 AM, 10:30 AM, 12:00 PM, 6:00 PM",NA,NA,6:00 PM,NA,NA
970,5:00 PM,"9:00 AM, 11:30 AM (Spanish), 5:00 PM",NA,NA,8:00 AM,8:00 AM,8:00 AM
971,NA,8:45 AM,NA,NA,NA,6:00 PM,8:30 AM
972,4:00 PM,10:00 AM,NA,NA,NA,NA,NA
973,8:00 AM,"{'Morning': ['8:00 AM', '10:30 AM'], 'Night': '7:00 PM'}",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
974,5:00 PM,"7:30 AM, 10:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
975,4:30 PM,"8:00 AM, 10:30 AM",8:00 AM,NA,8:00 AM,NA,8:00 AM
976,NA,NA,NA,NA,NA,NA,NA
977,6:30 PM,8:30 AM,NA,NA,6:30 PM,NA,8:00 AM
978,NA,10:00 AM,NA,NA,NA,9:00 AM,NA
979,4:30 PM,10:30 AM,NA,8:00 AM,8:00 AM,8:15 AM,8:00 AM
980,"8:15 AM, 4:30 PM","8:30 AM, 11:00 AM, 5:30 PM",NA,7:00 AM,"7:00 AM, 8:00 PM",8:15 AM,8:15 AM
981,NA,NA,NA,NA,NA,NA,NA
982,NA,"9:00 AM English, 10:30 AM Hmong (1st & 3rd wk) & Karenni (2nd wk), 12:00 PM Karen (1st & 2nd wk)",NA,NA,NA,NA,NA
983,5:00 PM,9:30 AM,5:30 PM,NA,8:00 AM,NA,8:00 AM
984,4:30 PM,9:00 AM,NA,NA,NA,NA,NA
985,4:30 PM,"9:00 AM, 10:30 AM",NA,7:45 AM,7:45 AM,7:45 AM,7:45 AM
986,8:30 AM,8:00 AM,NA,6:00 PM,7:00 AM,8:30 AM,7:00 AM
987,4:00 PM,"8:15 AM, 10:30 AM",No Mass,No Mass,8:30 AM,No Mass,8:30 AM
988,NA,NA,NA,NA,NA,NA,NA
989,4:30 PM,9:30 AM,NA,NA,NA,8:15 AM,NA
990,"9:00 AM (Low Mass), 4:00 PM (Saturday English Mass)","8:00 AM (Low Mass with organ), 10:00 AM (High Mass), 12:00 Noon (Low Mass)","12:00 Noon (Low Mass), 6:00 PM",12:00 Noon (Low Mass),12:00 Noon (Low Mass),12:00 Noon (Low Mass),6:30 PM (Low Mass)
991,4:30 PM,"8:30 AM, 10:30 AM",NA,6:00 PM,8:00 AM,8:00 AM,8:00 AM
992,4:30 PM,"{'North Lake': '9:00 AM', 'Monches': '11:00 AM'}",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
993,4:30 PM,8:30 AM,NA,8:00 AM,6:00 PM,8:00 AM,8:00 AM
994,NA,NA,NA,NA,NA,NA,NA
995,4:00 PM at SVP-West Site,"7:30 AM at SVP-East Site, 9:00 AM at STP – Streamed via Facebook Live, 10:30 AM at SVP-West Site","6:25 AM at SVP-East Site, 12:15 PM at STP","8:00 AM at SVP-West Site, 8:45 AM in the Chapel at STP","6:25 AM at SVP-East Site, 6:00 PM in the Chapel at STP",12:00 PM at SVP-West Site,6:25 AM at SVP-East Site
996,4:00 PM,"{'Morning': '8:30 AM', 'Late': '10:30 AM'}",8:00 AM,8:00 AM,5:45 PM,NA,8:00 AM
997,5:30 PM,8:00 AM,NA,NA,8:00 AM,NA,8:00 AM
998,"4:30 PM | St. Thomas, 4:00 PM | St. Clare","8:00 AM | St. Thomas, 9:30 AM | St. Clare, 11:15 AM | St. Thomas, 6:00 PM | St. Thomas",NA,8:00 AM | St. Thomas,5:30 PM | St. Clare,8:00 AM | St. Thomas,8:00 AM | St. Clare
999,"{""Time"": ""3:30 PM"", ""Location"": ""Three Holy Women""}, {""Time"": ""4:30 PM"", ""Location"": ""Holy Rosary""}","{""Time"": ""8:30 AM"", ""Location"": ""St. Hedwig""}, {""Time"": ""10:30 AM"", ""Location"": ""St. Rita""}",NA,NA,NA,NA,NA
1000,4:15 PM,10:30 AM,8:30 AM,NA,8:30 AM,6:00 PM,8:30 AM
1001,4:00 PM - West Church,"7:30 AM - East Church, 10:30 AM - West Church",6:25 AM - East Church,12:00 PM - West Church,6:25 AM - East Church,12:00 PM - West Church,6:25 AM - East Church
1002,NA,NA,NA,NA,NA,NA,NA
1003,"7:30 AM (Vietnamese), 9:00 AM (English), 4:30 PM (English)","8:00 AM (English), 10:00 AM (English), 6:00 PM (Vietnamese), 11:30 AM","6:30 AM, 7:30 AM, 6:00 PM (Vietnamese)","6:30 AM, 7:30 AM, 6:00 PM (Vietnamese)","6:30 AM, 7:30 AM, 6:00 PM (Vietnamese)","6:30 AM, 7:30 AM, 6:00 PM (Vietnamese)","6:30 AM, 7:30 AM, 6:00 PM (Vietnamese)"
1004,"4:30 PM, 8:00 AM","7:30 AM, 9:00 AM, 11:00 AM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
1005,6:00 PM,8:00 AM & 11:30 AM; 9:30 AM & 1:00 PM,NA,8:15 AM & 6:45 PM,8:15 AM & 6:00 PM,8:15 AM,8:15 AM
1006,NA,"{'English': ['Saturday, 5:00 pm', 'Sunday, 8:30 am'], 'Espanol': ['Saturday, 7:00 pm', 'Sunday, 6:30 am', '10:30 am', '12:30 pm', '2:30 pm', '5:00 pm']}",NA,NA,NA,NA,NA
1007,4:30 PM,"8:30 AM, 10:30 AM",NA,8:15 AM,8:15 AM,8:15 AM,8:15 AM
1008,NA,"8:30 am, 12:30 pm (Spanish)",6:45 am,6:45 am,NA,6:45 am,6:45 am
1009,4:30 PM,"8:00 AM, 10:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1010,"7:00 AM, 4:30 PM","8:30 AM, 10:30 AM, 12:30 PM, 6:30 PM","7:00 AM, 12:10 PM, 5:30 PM","7:00 AM, 12:10 PM, 5:30 PM","7:00 AM, 12:10 PM, 5:30 PM","7:00 AM, 12:10 PM, 5:30 PM","7:00 AM, 12:10 PM, 5:30 PM"
1011,4:30 PM,"8:00 AM, 10:30 AM",NA,NA,NA,NA,NA
1012,4:30 PM,"7:30 AM, 10:00 AM, Noon",NA,NA,NA,NA,NA
1013,5:00 PM,"8:00 AM, 10:00 AM, 4:00 PM",9:00 AM,9:00 AM (Tuesday – Friday),NA,NA,"9:00 AM, 6:00 PM"
1014,"5:00 PM, 7:00 PM (Spanish)","8:00 AM, 10:00 AM, 12:30 PM (Spanish)",8:00 AM,NA,"8:00 AM, 6:00 PM (Spanish)",NA,"8:00 AM, 6:00 PM (Spanish)"
1015,5:30 PM,"8:00 AM, 11:00 AM",NA,NA,NA,NA,NA
1016,NA,"{'Saturday (Anticipatory)': '4:00 PM', 'Sunday': ['7:00 AM', '8:30 AM', '10:00 AM', '12:00 PM', '5:00 PM']}",NA,NA,NA,NA,NA
1017,5:00 PM,"7:30 AM, 9:00 AM, 10:30 AM, 8:30 AM - 12:00 PM",NA,8:00 AM,5:15 PM,8:00 AM,NA
1018,"{'English': '4:00 PM', 'Spanish': '7:00 PM'}","{'English': ['8:00 AM', '10:00 AM'], 'Spanish': ['12:00 PM', '2:00 PM', '5:00 PM']}",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
1019,{'Anticipatory': '4:00 PM'},"8:00 AM, 9:30 AM, 11:00 AM (Bilingual)",7:30 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM
1020,4:00 PM,"8:00 AM, 10:30 AM (Bilingual), 12:30 PM (Spanish)",NA,6:30 PM (Spanish),6:30 PM (Spanish),6:30 PM (Spanish),NA
1021,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,NA,NA,NA,NA,NA
1023,4:00 PM,"7:00 AM, 8:30 AM, 10:00 AM (Latin), 12:00 PM, 2:00 PM (Español), 5:10 PM",NA,NA,NA,NA,NA
1024,4:30 PM,"8:00 AM, 10:30 AM, 12:30 PM (En Español)",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1025,5:00 PM,"8:30 AM, 5:00 PM (Bilingual Mass)",12:10 PM,5:00 PM,12:10 PM,12:10 PM,12:10 PM
1026,4:00 PM,"{'Matins': '7:30 AM', 'Divine Liturgy': '9:00 AM'}",NA,NA,NA,NA,NA
1027,NA,"8:00 AM English, 9:30 AM Spanish, 11:00 AM Spanish",NA,9:00 AM Spanish,9:00 AM Spanish,9:00 AM Spanish,9:00 AM English
1028,"{'English': '5:00 PM', 'Spanish': '7:00 PM'}","{'English': ['7:30 AM (incense free)', '9:00 AM', '11:00 AM'], 'Spanish': ['1:00 PM', '5:00 PM']}",NA,NA,NA,NA,NA
1029,"8:30 AM, 5:00 PM","8:00 AM, 10:00 AM, 12:00 PM",8:30 AM,8:30 AM,"8:30 AM, 5:45 PM",8:30 AM,8:30 AM
1030,4:30 PM,"7:30 AM, 9:00 AM, 10:45 AM",NA,8:30 AM,"8:30 AM, 5:30 PM",8:30 AM,8:30 AM
1031,8:00 AM,"{'English': ['8:00 AM', '11:00 AM'], 'Spanish': '2:00 PM'}",7:30 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM
1032,"4:00 PM, 6:00 PM","7:00 AM, 8:30 AM, 10:00 AM, 12:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1033,"9:30 AM, 4:30 PM","7:30 AM, 9:30 AM, 11:30 AM, 5:00 PM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM","7:00 AM, 9:30 AM"
1034,4:00 PM,8:00 AM & 10:00 AM,8:10 AM,8:10 AM,8:10 AM,8:10 AM,8:10 AM
1035,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,NA,NA,NA,NA,NA
1037,5:00 PM,"6:30 AM, 8:00 AM, 10:00 AM, 11:30 AM, 1:00 PM, 2:30 PM",NA,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1038,NA,NA,NA,NA,NA,NA,NA
1039,4:30 PM (Anticipatory),"8:00 AM, 10:00 AM, 12:00 PM, 6:00 PM",NA,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1040,9:00 AM,"{""Location"": ""St. Paul's (Idaho Springs)"", ""Time"": ""8:30 AM""}, {""Location"": ""St. Mary of the Assumption (Central City)"", ""Time"": ""11:00 AM""}",9:00 AM,6:00 PM,9:00 AM,NA,12:10 PM
1041,4:00 PM,"7:00 AM, 9:00 AM, 11:00 AM",NA,NA,NA,NA,NA
1042,{'Low Mass': ['8:30 AM']},"{'Low Mass': ['6:30 AM', '8:00 AM', '9:30 AM', '1:00 PM'], 'High Mass': ['11:00 AM']}",{'Daily': ['8:30 AM']},{'Daily': ['8:30 AM']},{'Daily': ['8:30 AM']},{'Daily': ['8:30 AM']},"{'Daily': ['8:30 AM', '7:00 PM']}"
1043,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM, 2:00 PM",7:00 PM,9:00 AM,9:00 AM,7:00 PM,NA
1044,5:30 PM,"8:00 AM, 9:30 AM, 11:30 AM (St. Elizabeth at Buffalo Creek)",NA,8:30 AM,6:00 PM (St. Elizabeth - Buffalo Creek),8:30 AM,8:30 AM
1045,5:00 PM,"{'English': '9:00 AM', 'Spanish': '11:30 AM'}",NA,8:30 AM,8:30 AM,8:30 AM,8:30 AM
1046,"4:00 PM - St. Bernard, Fraser, 5:00 PM - St. Anne, Grand Lake, 5:30 PM - St. Bernard, Fraser","7:00 AM - St. Bernard, Fraser, 9:30 AM - Our Lady of the Snow, Granby, 10:00 AM - St. Peter, Kremmling, 12:00 PM - St. Anne, Grand Lake (July Only), 1:00 PM - St. Ignatius, Walden, 6:00 PM - Our Lady of the Snow, Granby (Spanish)","8:30 AM - St. Anne, Grand Lake","7:30 AM - Our Lady of the Snow, Granby, 7:00 PM - Our Lady of the Snow, Granby (Spanish)","8:30 AM - St. Bernard, Fraser",NA,"7:10 PM - St. Peter, Kremmling (Bilingual)"
1047,4:00 PM,"8:00 AM, 10:00 AM, 5:00 PM",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
1048,8:00 AM English,"7:30 AM English, 9:30 AM English, 11:30 AM English, 1:30 PM Spanish, 5:00 PM English, 7:00 PM Spanish","6:30 AM English, 12:10 PM English","6:30 AM English, 12:10 PM English, 6:30 PM Spanish","6:30 AM English, 12:10 PM English, 6:30 PM Spanish","6:30 AM English, 12:10 PM English, 6:30 PM Spanish","6:30 AM English, 12:10 PM English, 6:30 PM Spanish"
1049,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM",NA,NA,NA,NA,NA
1050,4:00 PM,"7:30 AM, 9:00 AM, 11:00 AM, 5:30 PM","['Monday – Friday: 6:30 AM, 8:00 AM, 12:15 PM', 'Saturday: 8:30 AM']","['Monday – Friday: 6:30 AM, 8:00 AM, 12:15 PM', 'Saturday: 8:30 AM']","['Monday – Friday: 6:30 AM, 8:00 AM, 12:15 PM', 'Saturday: 8:30 AM']","['Monday – Friday: 6:30 AM, 8:00 AM, 12:15 PM', 'Saturday: 8:30 AM']","['Monday – Friday: 6:30 AM, 8:00 AM, 12:15 PM', 'Saturday: 8:30 AM']"
1051,{'Anticipatory': '5:30 PM'},"{'8:30 AM': 'English', '10:00 AM': 'Spanish', '11:30 AM': 'English'}",NA,NA,NA,NA,NA
1052,"8:00 AM, 5:00 PM","7:00 AM, 9:00 AM, 12:00 PM Spanish",12:00 PM,5:30 PM,12:00 PM,12:00 PM,12:00 PM
1053,5:00 PM,"8:00 AM, 9:30 AM, 10:00 AM, 1:00 PM (Spanish), 6:00 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM"
1054,4:30 PM,"8:00 AM, 10:00 AM, 12:30 PM",7:30 AM,12:00 PM,NA,NA,7:30 AM
1055,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM, 4:30 PM",NA,NA,NA,NA,NA
1056,"{'St. Andrew the Apostle': '5:00 PM', 'St. John the Evangelist': 'All Saturday anticipatory masses are at St. Andrew'}","{'St. Andrew the Apostle': '8:00 AM', 'St. John the Evangelist': {'English': '10:30 AM', 'Spanish': '1:00 PM'}}",NA,{'St. John the Evangelist': '5:30 PM'},{'St. John the Evangelist': '8:00 AM'},{'St. Andrew the Apostle': '5:30 PM'},{'St. Andrew the Apostle': '8:00 AM'}
1057,4:30 PM,"7:30 AM - Spanish, 9:30 AM - English, 11:30 AM - Spanish, 1:30 PM - Spanish, 5:00 PM - Spanish",NA,NA,NA,NA,NA
1058,NA,NA,NA,NA,NA,NA,NA
1059,6:00 PM,10:30 AM,NA,NA,NA,NA,NA
1060,"8:00 AM, 4:00 PM (Anticipatory), 7:00 PM (Spanish)","8:00 AM, 10:30 AM, 1:00 PM (Spanish)",NA,"8:00 AM, 7:00 PM (Spanish)",8:00 AM,8:00 AM,8:00 AM
1061,"10:00 AM, 1:00 PM, 4:00 PM",NA,NA,NA,NA,NA,8:30 AM
1062,NA,"8:30 AM, 12:30 PM (Spanish)",6:45 AM,6:45 AM,NA,6:45 AM,6:45 AM
1063,NA,"9:30 AM (English), 11:45 AM (Español)",NA,NA,NA,NA,NA
1064,NA,9:00 AM,12:15 PM,12:15 PM,12:15 PM,12:15 PM,12:15 PM
1065,NA,NA,NA,NA,NA,NA,NA
1066,5:30 PM,"9:00 AM, 10:30 AM",12:10 PM,12:10 PM,12:10 PM,12:10 PM,12:10 PM
1067,NA,NA,NA,NA,NA,NA,NA
1068,4:00 PM,"8:00 AM (Vietnamese), 10:00 AM (English), 12:00 PM (Spanish), 1:00 PM (Airport Interfaith Chapel), 6:00 PM (Bilingual)",8:30 AM,8:30 AM,7:00 PM (Spanish),"8:30 AM, 6:00 PM (Vietnamese)",5:30 PM
1069,5:00 PM,"7:30 AM, 10:00 AM",NA,NA,NA,NA,NA
1070,"{'Daily': '8:15 AM', 'Anticipated': '4:00 PM'}","8:00 AM, 10:00 AM, Noon (Spanish)",8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
1071,8:30 AM,"7:30 AM, 9:00 AM, 11:30 AM, 5:30 PM",8:30 AM,8:30 AM,"8:30 AM, 5:30 PM",8:30 AM,8:30 AM
1072,NA,NA,NA,NA,NA,NA,NA
1073,4:00 PM,"8:00 AM, 10:00 AM, 4:00 PM, 10:30 AM",NA,NA,NA,NA,NA
1074,"4:00 PM (English), 7:00 PM (Neocatechumenal Mass)","8:00 AM (Spanish), 10:00 AM (English), 12:30 PM (Spanish)",9:00 AM (English),"9:00 AM (English), 6:00 PM (Spanish)",9:00 AM (English),9:00 AM (English),9:00 AM (English)
1075,"4:00 PM (December 7 only), 5:00 PM, 6:30 PM (Spanish)","7:00 AM, 8:30 AM, 10:30 AM, 12:30 PM (Spanish), 4:00 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM, 6:00 PM (Spanish)","8:15 AM, 12:10 PM"
1076,NA,NA,NA,NA,NA,NA,NA
1077,"4:00 PM, 9:00 AM","8:00 AM, 10:00 AM, 11:30 AM (Traditional Latin Mass), 5:00 PM",8:30 AM,"8:00 AM, 5:30 PM","8:00 AM, 5:30 PM","8:00 AM, 8:00 PM (Candlelight)","8:00 AM, 8:30 AM"
1078,6:00 PM,"9:00 AM (Inglés), 11:00 AM (Español), 1:00 PM (Español), 6:00 PM (Español)",NA,NA,NA,NA,NA
1079,"4:00 PM, 8:00 AM","7:30 AM, 9:30 AM, 11:30 AM, 5:00 PM","7:00 AM, 12:10 PM","7:00 AM, 12:10 PM","7:00 AM, 8:15 AM, 12:10 PM, 5:30 PM, 7:00 PM","7:00 AM, 9:30 AM, 12:10 PM","7:00 AM, 12:10 PM, 8:15 AM"
1080,4:00 pm,"7:30 am, 9:15 am, & 11:00 am",NA,NA,NA,NA,NA
1081,6:30 PM,"{'8:00 AM': 'English', '10:00 AM': 'Polish', '12:00 PM': 'Polish'}",NA,NA,NA,NA,NA
1082,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
1083,NA,"7:00 AM, 10:30 AM, 12:30 PM",NA,NA,7:30 PM,NA,10:30 AM
1084,5:00 PM,"8:30 AM, 10:30 AM",NA,NA,NA,NA,NA
1085,5:00 PM,"7:30 AM, 9:00 AM, 11:15 AM",8:30 AM (Communion Service),8:30 AM,8:30 AM,8:30 AM,8:30 AM
1086,5:00 PM,"7:30 AM, 9:00 AM, 11:30 AM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
1087,5:30 PM,"7:30 AM, 10:00 AM, 5:30 PM, 7:00 PM (Primer Sábado del Mes en Español)",5:30 PM,8:00 AM,8:00 AM,8:00 AM,No Mass
1088,6:00 PM,10:00 AM (Live stream),9:00 AM,8:00 AM (Communion Service),9:00 AM,9:00 AM,9:00 AM
1089,"8:15 AM, 4:30 PM","7:30 AM, 9:30 AM, 11:30 AM, 5:00 PM","6:30 AM, 8:15 AM","6:30 AM, 8:15 AM","6:30 AM, 8:15 AM","6:30 AM, 8:15 AM","6:30 AM, 8:15 AM"
1090,"{'St. Mary of the Crown': '6:30 PM (Spanish)', 'St. Vincent': '4:30 PM (English)'}","{'St. Mary of the Crown': '8:30 AM (English)', 'St. Vincent': ['10:30 AM (English)', '12:30 PM (Spanish)']}",NA,{'St. Mary of the Crown': '7:30 AM'},{'St. Vincent': '7:30 AM'},"{'St. Mary of the Crown': '7:30 AM', 'St. Vincent': 'NA'}",{'St. Vincent': '7:30 AM'}
1091,NA,"9:00 AM English, 12:00 PM Spanish, 2:00 PM Spanish",6:00 PM Spanish,NA,NA,NA,6:00 PM Spanish
1092,"9:00 AM, 4:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 6:00 PM","7:00 AM, 12:10 PM, 6:00 PM",12:10 PM,12:10 PM,12:10 PM,12:10 PM
1093,11:30 AM,11:00 AM,NA,6:00 PM,6:00 PM,6:00 PM,6:30 PM
1094,NA,NA,NA,NA,NA,NA,NA
